,Score,Tweets
1153,0.26666666666666666,3 Fintech Stocks That Could Win Big Over the Next 5 Years http://bit.ly/2JCKt89 $SQ $PYPL $AMZN
1154,0.8,$NVCN NEOVASC is at a great price $YNDX $AAL $BABA $BBD $BTG $COP $PAY $RF $HPQ $AMAT $WMB $IQ $HAL $DUST $NEM $XLP $MRK $STNG $CZR $GGP $NE $HMY $BBBY $AGG $SPPI $XLK $KR $KO $EMN $CRM $LMT $FCX $ETN $PYPL $LGND $NFLX $ROP $NVDA $DE $AMTD $HACK $XEC $PII $KO $CRZO $NI #stocks
1155,0.2857142857142857,$PYPL step in the right direction. https://twitter.com/iampatelrp/status/1004150493764079616 …pic.twitter.com/ZgDREJhgou
1156,-0.05,Price Returns vs Expected Daily Move $GNW $BAC $DB $JPM $MS $C $V $WFC $MA $CME $GS $PYPL https://marketchameleon.com/Home/Dashboard/
1157,0.0,Tomorrow’s watchlist : $ZBRA $DIS $BRK.B $PYPL $AMD
1158,0.04915824915824916,"With the #Nasdaq ripping to new highs, it can be tough to buy anything that might be considered cheap. But if we can buy something that should also see a rise in implied volatility, then we give ourselves two ways to make money. $FDX $MU $PYPL #Trading https://www.simplertrading.com/daily/options-free/whats-left-to-buy/ …"
1159,0.7,"Holding $PYPL, $MU, $FAS into tomorrow. Good day today trading $BA."
1160,0.0,$PYPL getting launched anytime now. > 86.32 could expedite launch pic.twitter.com/7oyVIP5hCl
1161,-0.25,"Money Flows--Selling on Strength: Among stocks that were Tuesday, these had the largest net outflows of money $SPY $SHY $AMZN $MSFT $IEF $AVGO $SCHO $DWDP $GLD $PYPL $GE $SPGI #wsj 6/5pic.twitter.com/QtpZgBLzcK"
1162,0.404,"Just holding $PYPL and $MU into tomorrow. Very light.. I think it would be best for market to pause before continuing higher, but worth having some long exposure IMO."
1163,0.08,"IBD Big Cap 20 w/Rank June 5 ,2018 1. $ABMD $ETFC $PANW $CRM $ALGN $TWTR $SIVB $NOW $NFLX $ADBE $MA $LULU $TIF $OXY $AMZN $FB $ILMN $MU $PYPL 20. $GOOGL - @IBDinvestors-Market in confirmed uptrend Nasdaq and S&P 500 climb back above their April highs and extend gains above 50 DMA"
1164,0.0,Buying in options land on Tuesday 6/5! SR = stock replacement $DVN $NKTR $PAGS $M $SNAP $CHKP $CPB $NRG $SFLY $LB $HRTX $VIPS $BUD $PF $HUBS $SLB $MLNX $PYPL $BBY $CTXS $CMG $AERIpic.twitter.com/CAa2AJEKCt
1165,-0.025,$PYPL closing today over key resistance.. still long. pic.twitter.com/Cw29KzKfB8
1166,0.0,"PayPal $PYPL CEO Sells $2,137,460.00 in Stock http://americanbankingnews.com/?p=6950518 #stocks"
1167,0.0,"PayPal $PYPL CEO Daniel H. Schulman Sells 26,000 Shares http://zpr.io/n5Bu3"
1168,0.15843939393939394,"$SQ broke a new historic high, settling +3.0% to $61.20. The company is rapidly expanding, and a major challenger to $PYPL, but there IS room for both. M/t bullish, 65/70 looks easy this summer. pic.twitter.com/xxYHZlWLYe"
1169,0.0,uhhhhh $PYPL pic.twitter.com/LuHTQIImff
1170,-0.25,November 30th was the worst week yet for our top names and hedged portfolios. $ALGN $SPY $BA $PYPL https://seekingalpha.com/article/4178728-bulletproof-investing-performance-update-week-27 …pic.twitter.com/M0PCtayxEs
1171,0.0,Traders Sell PayPal $PYPL on Strength $PYPL http://zolmax.com/?p=2274371
1172,0.0,Investors Sell Shares of PayPal $PYPL on Strength $PYPL http://thelincolnianonline.com/?p=1826225
1173,-0.05,Price Returns vs Expected Daily Move $MA $MS $ZION $PYPL $CS $JPM $WFC $BAC $GS $C $V $DB https://marketchameleon.com/Home/Dashboard/
1174,0.0,$ALGN $ALNY $ASMB $BA $CHDN $ERII $FSLR $HOME $IBKR $IONS $MYGN $OLED $PYPL $SGMO $SGMS $SPY $TLYS $TREX $VChttps://seekingalpha.com/article/4178728-bulletproof-investing-performance-update-week-27?source=tweet …
1175,0.08333333333333333,"$AAGC The group holding her back got flushed out today. Wouldn't be the first or the last group, but they can't stop the inevitable...400%+ from here. $RXMD $APHQF $ZNGA $AAPL $MSFT $MU $AMZN $TSLA $CRM $ORCL $CVSI $POTN $CBIS $BOXL $NFLX $NVDA $AMAT $QCOM $WMT $WFC $SIRI $PYPL pic.twitter.com/uUUYfDAhG4"
1176,0.0,"Gains of over +$15,000 on these trades this month! Check em out! $PYPL $GME $COST $ULTA $MDGL $VKTX $LULU $WDAY $GM $MRVL $DLTRpic.twitter.com/8hCqqCVKsK"
1177,0.0,How is $pypl look?
1178,0.0,$PYPL https://twitter.com/PayPal/status/1002263495138856962 …
1179,0.0,$pypl chart the same???
1180,0.20606060606060606,"3 New Buys $FB $WYNN $PYPL Indexes are holding their own after Tuesday’s drop, but rather than buy these markets as a whole, there are a few individual names I’m tracking that may perform better. #Options #Trading #NASDAQ #SP500 https://www.simplertrading.com/daily/options-free/3-new-buys/ …"
1181,0.0,"$sq still has outperformed $pypl since iZettle purchase, and their introduction of Venmo card."
1182,0.16666666666666666,Current positions pinned & updated on changes: $NVDA $UBSFY $TTWO $NTDOY $SQNXF $TCEHY $EA $PYPL $CRON $APHQF $RDDTF $LHSIF $ITHUF $MPXEF $OGRMF trimmed some cannabis stocks after more DD although will look to buy $CVSI again if it pulls back.
1183,-0.05,Price Returns vs Expected Daily Move $GNW $WFC $DB $JPM $MS $BAC $C $GS $PYPL $V $ITUB $SC https://marketchameleon.com/Home/Dashboard/
1184,0.6,Setups liked that we'll be watching Thurs $IQ $HUYA $BILI $AMZN $XBI $IBB $COST $SHAK $FB $GDX $MRO $LMT $ORCL $XLF $V $PYPL $DJIA $IWM $SPY
1185,0.17927272727272728,"Square $SQ was notably strong against the main market, settling +2.0% to $56.92, coming close to a new historic high. The company is a rapidly growing challenger to established $PYPL. There IS room for both. pic.twitter.com/fDink4gRwH"
1186,0.0,"Twitter, Alibaba, Micron, Las Vegas Sands Hit Buy Points; Salesforce, PayPal Close $TWTR $MU $BABA $LVS $CRM $PYPL http://bit.ly/2saLSZN"
1187,-0.25,"Holding $SQ, $PYPL, $TQQQ into tomorrow. Not sure if I will be aggressively adding swings this week, as I'll be traveling on Friday."
1188,0.25,$SQ $MA $V $PYPL $VRSK: These 5 Top Financial Stocks Held Up In Sector Sell-Off: Here’s Why: https://www.StockNewsWires.com/sq-ma-v-pypl-vrsk-these-5-top-financial-stocks-held-up-in-sector-sell-off-heres-why/ …
1189,0.0,PayPal buys Jetlore AI prediction platform for retailers https://seekingalpha.com/news/3360126-paypal-buys-jetlore-ai-prediction-platform-retailers?source=feed_f … $PYPL
1190,0.0,"$PYPL PayPal: Getting Big, Going Global: https://www.barrons.com/articles/paypal-getting-big-going-global-1527267092 …pic.twitter.com/9yk4U7zdHh"
1191,0.32499999999999996,"Holding $SQ, $PYPL, $NVDA, $TQQQ, $TWTR into the long weekend. Have a good weekend everyone."
1192,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1082870/000163391718000137/xslF345X03/edgardoc.xml …"
1193,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1391389/000163391718000135/xslF345X03/edgardoc.xml …"
1194,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1246455/000163391718000128/xslF345X03/edgardoc.xml …"
1195,0.0,5-star analyst Joseph Foresi from Cantor Fitzgerald maintained a Buy on $PYPL. https://www.tipranks.com/analysts/joseph-foresi …
1196,0.07142857142857142,"From being a product company to a platform company, PayPal has certainly grown over the last four years. What next though? #PayPal $PYPL https://investingnews.com/daily/tech-investing/fintech-investing/paypal-stresses-more-on-digital-payments-on-investor-day/ … #Fintech"
1197,0.3333333333333333,"Evening Most Tweeted Big Caps, check out Gambiste Top 10: $ON $AMD $NTAP $IQ $MRVL $LULU $PYPL $MU $FANG $ALGN http://gambiste.com/index.php/current-month-stock-data/ …"
1198,0.5,5 Top Stock Trades for Friday Morning $PYPL $ULTA $JNJ $AMD $DIShttps://investorplace.com/2018/05/5-top-stock-trades-friday-morning-amd-pypl-dis-jnj-ulta/ …
1199,0.3,Setups liked that we'll be watching Friday $BILI $LOW $NFLX $LMT $X $BZUN $AMZN $GLD $DFEN $DBX $FND $FTAI $PYPL $XBI $LABU $NUGT $IWM $IYT
1200,0.3444444444444444,"Wow, I was away from my desk most of the afternoon.. but what a strong engulfing day for $QQQ. Still holding $SQ and $PYPL, and I just bought $TQQQ ($166.20) and $NVDA ($247.40) with stop below today's lows.pic.twitter.com/o2uWKgp0Yf"
1201,0.6499999999999999,$SPY A lot of nice drop to pop moves on good stocks/sectors today. $FB $NFLX $LMT $AMZN $QQQ $WFC $V $GOOGL $LABU $SHOP $PYPL $NUGT $XLFpic.twitter.com/pDhBhSANYX
1202,0.0,"This gives PayPal a beachhead in Europe.With Its #iZettle Acquisition, #PayPal Gains a Massive International Opportunity @themotleyfool #stocks $PYPL, $SQhttps://www.fool.com/investing/2018/05/23/with-izettle-acquisition-paypal-gains-a-massive-in.aspx …"
1203,0.0,PS: I know $PYPL owns Venmo but I am talking about using the actual PayPal platform for pmts.
1204,0.175,"A #competitiveAdvantage for $PYPL is that it is probably the only peer to peer payment system that protects you in the event the seller defaults on sending you what they promised. Heard this today and is SO TRUE. Zelle, Venmo, etc don’t offer that type of protection (I think)."
1205,0.5,The four most game-changing products for me are: 2005: Amazon Prime (started using in 2011) $AMZN 2007: Netflix Online Streaming (started using in 2010) $NFLX 2008: Spotify Premium (started using 2012) $SPOT 2009: Venmo (started using 2012) $PYPL
1206,0.21666666666666667,"Square $SQ settled -3.1% at $54.63. The m/t trend remains powerfully bullish, as the company is becoming a fierce alternative to Paypal $PYPL. For now, earnings are fractional, but can be expected to show sig' improvement into 2019. @RookieOnWallStpic.twitter.com/mZ5wk5ZK58"
1207,-0.05,Price Returns vs Expected Daily Move $FITB $DB $RF $WFC $BAC $MS $C $JPM $GS $V $CIT $PYPL https://marketchameleon.com/Home/Dashboard/
1208,0.26666666666666666,PayPal’s got Square envy! I like the move & happily own shares in both. I think $PYPL & $SQ will dictate much of the payments landscape in the coming decade. We hit on it on last week’s @MotleyFoolMoney too. https://www.fool.com/podcasts/motley-fool-money/2018-05-18-retail-surprises-sports-betting-and/ …https://twitter.com/soleywhat/status/999009235122860034 …
1209,0.0,"$PYPL Questions abound for the payment giant, and analysts are expecting answers on Thursday. https://stocknews.com/news/pypl-paypal-holdings-inc-pypl-analyst-day-should-provide-key-answers/ …"
1210,0.16666666666666666,I’d go $v and $pypl #waroncash. I added to mine today actually as hopefully trade fears disappear fully and global growth and agreements promote healthy commerce.
1211,0.06818181818181818,"#FastMoneyEspresso FINAL TRADES: Tim Seymour —> buy $X Brian Kelly —> buy $DE Dan Nathan —> buy $PYPL, will make new highs running into analyst meeting on 5/24/18 Guy Adami —> buy $WYNNpic.twitter.com/74B9uT2lBp"
1212,0.4888888888888889,$XLK Flow for Monday 5/21/2018 $TWTR $FTNT $STX $QCOM $BIDU $AKAM $ADSK $MU $SYMC $PYPL #OptionsTrading seeing lots of good setups here catching some decent flow into constructive chart patterns with repeat buyerspic.twitter.com/DdWZ3AriPm
1213,0.0,$PYPL $SQ Online lender Kabbage to launch payment services by year-endhttps://ift.tt/2IYJoXX
1214,0.0,$PYPL pic.twitter.com/enI9gAqSsH
1215,0.05909090909090909,". @PayPal's purchase of @iZettle gives it instant access to nearly 500,000 brick-and-mortar retail stores in 11 new international markets. https://trib.al/QeSrPgt $PYPL"
1216,0.21428571428571427,Alexa....Erica....Veronica? @PayPal CEO Dan Schulman tells @JimCramer how $PYPL plans to navigate competition from smart devices: https://buff.ly/2jy0kX6 pic.twitter.com/9VRff0TUi9
1217,0.0,2018-05-17 Short sale volume (not short interest) for $MCHI is 62%. http://shortvolumes.com/?t=MCHI $PYPL 50% $HOV 53% $BBT 72% $CHS 54%
1218,0.31111111111111106,"Check out a quick recap video of the week, looking at some interesting action from $SPX $AAPL $SNAP $PYPL and $AGRXhttps://www.youtube.com/watch?v=YpY5kt5wBuo …"
1219,0.0,$PYPL come on $100 by Labour Day!! Reachin'.. I know.
1220,0.33169642857142856,"PayPal was smart however, start where Square has little share. Either way, not a winner take all. Many will win. $PYPL $SQ"
1221,0.0,+1 #dadops cc: @KBaggerman @Zelle $PYPL
1222,0.0,"Insider Selling: PayPal $PYPL EVP Sells 16,778 Shares of Stock http://thelincolnianonline.com/?p=1677933"
1223,0.0,PayPal said to be pursuing iZettle https://seekingalpha.com/news/3357742-paypal-said-pursuing-izettle?source=tweet … $PYPL
1224,0.0,"Insider Selling: PayPal $PYPL EVP Sells 16,778 Shares of Stock http://theolympiareport.com/?p=766347"
1225,0.0,"Added $PYPL today, and still holding $TWTR, $SQ, $TQQQ, $BYD into tomorrow."
1226,0.125,$PYPL is in Cup and Handle Pattern winning 100.00% in the past. https://goo.gl/Bk9kW5
1227,0.0,Why PayPal's CEO Doesn't Fear Amazon Entering Mobile Payments $PYPL $AMZN $SQ $Vhttps://www.thestreet.com/investing/stocks/why-paypal-ceo-does-not-fear-amazon-entering-mobile-payments-14591553 …
1228,0.13636363636363635,$SQ $PYPL will they take payment for online betting w/ these new laws. @MelissaLeeCNBC
1229,-0.05,Price Returns vs Expected Daily Move $WFC $JPM $HSBC $MS $FITB $PYPL $V $AMTD $GS $BAC $C $DB https://marketchameleon.com/Home/Dashboard/
1230,0.0,"Icahn adds Newell Brands to holdings, exits AIG and PayPal $NWL $AIG $PYPL $FCX $XRX $MTWhttp://www.seekingalpha.com/news/3357028"
1231,0.0,Big Call Activity http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2018-05-15.html … $AVGO $KODK $UA $OC $WB $ZION $CC $NVO $HPE $WRK $CVS $JNCE $APC $PFE $DAL $DE $TEVA $PYPL $CPE $CHK $AMGN $MO $NOG $DG $ZAYO $BABA $AYX $VLO $TJX $ADI $INTC $CSCO
1232,-0.09351851851851851,"$PYPL - Transcript - the other form is, you've got, let's say, [10%] -- 10 percentage point margin on a transaction, someone pays in Blockchain the very next day it trades down 15%, you are now underwater on that transaction. So even the merchants that - http://snt.io/aU6epZdtU"
1233,0.11499999999999999,"$PYPL - Transcript - or losers here whether it's Bitcoin or Thereum or any other. But I will say that that technology, the block chain technology, I think has real merit, and has applications far beyond payments candidly. And I believe that we will - http://snt.io/h26epZcq8"
1234,0.0,$AMZN $PYPL https://twitter.com/ZakStamborIR/status/996500309471121408 …
1235,0.0,Is the U.S. still a developing country when it comes to digital payments? Here's what $PYPL CEO Dan Schulman told @JimCramer: https://buff.ly/2I1Mp5x pic.twitter.com/fegcaR3fZj
1236,0.5,$PYPL pushing at the top of the range again pic.twitter.com/ufwvxBNaLa
1237,0.5,"Alibaba Stock, 3 More Leaders Form Bullish Double-Bottom Formations $BABA $PYPL $WDAY $AMAT $AMTD $SCHWhttps://www.investors.com/stock-lists/stocks-near-a-buy-zone/alibaba-stock-leaders-near-buy-points/ …"
1238,0.0,$AMZN $HAWK $PYPL $SYFhttps://seekingalpha.com/article/4173812-synchrony-financial-acquire-loop-commerce-gifting-tech?source=feed_f …
1239,0.12227272727272727,$FUSZ HARD AS HELL WATCHING THIS MANIPULATION RSI=34 TOTALLY OVERSOLD AND UNDERVALUED CLEAN BALANCE SHEET DEAL DONE WITH ORACLE AND MARKETOALSO OTHERS FULLY FUNDED NEW DD PACK NOW AVAILABLE: https://investorshangout.com/post/view?id=5040462 … $NVDA $CRM $ORCL $AAPL $SNAP $SIRI $PYPL $FBpic.twitter.com/uLGMuWNL3L
1240,0.3583333333333334,"In this week's video, Mike delivers some good news: He's gotten a buy signal! Mike's intermediate-term indicator has flashed a green light. https://chc.li/2G8POyi $NOW $PANW $JOBS $COUP $NTNX $LGND $NFLX $SQ $PYPL $VEEV $DBX $SHAK $TWLO $AAXN"
1241,0.0,"Today In Cryptocurrency: Largest Korean Exchange Raided, Economist Rips Cryptos https://benzinga.com/z/11698080 $FB $PYPL $BTC $ETH $XRP $BCH $EOS"
1242,0.341796875,"My local Sweet Greens no longer accepts cash!! You either pay through their App, Credit Card or starve! (or go someplace else, of course) #CashlessSociety $PYPL $SQ $MA $V $AXP"
1243,0.0,Setups we'll be watching Monday. $XBI $IBB $LABU $WIX $TTD $LOW $MTCH $FB $PYPL $PNC $FDX $BLUE $CLVS $BILI $ALNY $XLI $SPY $DIA $IWM $IYT
1244,0.13636363636363635,New Buy Signal | Cabot Weekly Review https://chc.li/2G8POyi $NOW $PANW $JOBS $COUP $NTNX $LGND $NFLX $SQ $PYPL $VEEV $DBX $SHAK $TWLO $AAXN
1245,0.21428571428571427,Alexa....Erica....Veronica? @PayPal CEO Dan Schulman tells @JimCramer how $PYPL plans to navigate competition from smart devices: https://buff.ly/2HYR60s pic.twitter.com/FPyGy4hsdG
1246,0.08333333333333333,$PYPL is in White Marubozu winning 60.00% in the past. https://goo.gl/ceCZ32 pic.twitter.com/7Bl9nBiHAT
1247,-0.4125,Jim Cramer Mad Money Lightning Round https://cnb.cx/2ruCeAT $MCD $ROKU $AMZN $PYPL $ORCL $CMG $VZ $MLCO $MGM $RTN $BOFI $SMG $CRM @jimcramer
1248,0.0,Setups you might like. $SEDG $TTD $LOW $AAPL $IBM $XLF $FB $PYPL $PNC $OLED $SHOP $NTNX $FDX $FSLR $IQ $TWLO $GS $GLD $NUGT $XLI $SPY $IWM
1249,0.18333333333333335,TODAYS' MOST ACTIVE OPTIONS $AAPL $FB $MU $BAC $NVDA $BABA $XOM $AMD $TSLA $HMNY $MSFT $NFLX $GE $T $PBR $TWTR $AMZN $GOOGL $DIS $PYPL $MGMpic.twitter.com/zySci4BSlh
1250,0.6,Setups liked that we'll be watching tomorrow. $IQ $XLF $FB $PI $TWLO $GS $PNC $NFLX $FAS $NVDA $PYPL $SHOP $NTNX $XBI $LABU $LMT $SPY $DJIA
1251,-0.05,Price Returns vs Expected Daily Move $BAC $JPM $GS $PYPL $MS $C $MBI $WFC $UNIT $USB $V $MA https://marketchameleon.com/Home/Dashboard/
1252,0.0,$PYPL - Hao - d https://stockhoot.com/ExtServiceInfo.aspx?Id=75eaf796-d55a-40db-826f-cecb1f6e3e62 …
1253,0.13636363636363635,Retired Fortune 500 Exec. Launches New IPO - https://mailchi.mp/exactoptionpicks/the-option-triggers-with-100-accuracy-550837 … $BA $MSFT $MU $INTC $NVDA $BABA $AAPL $TSLA $SNAP $TWTR $SQ $FB $CMG $XOM $X $CRM $PYPL $HD $V
1254,0.0,#nasdaq #trading #investments #money $EXAS $EXEL $HDS $MU $AVGO $MAR $AMD $GILD $MRVL $BIIB $CA $IBKR $LRCX $NVDA $ORLY $PYPL $TSLA $INCY $FOX $AAPL $INTC $AMGN $MO $NFLX $GOOG $FB $AMZN $OPK + 28 % !!!!!!!!!!!!!!!!!!!!
1255,0.0,9.7 Billion Dollar Jackpot Up For Grabs. Here's How - https://mailchi.mp/optionalarm/the-option-triggers-with-100-accuracy-550833 … $AAPL $NVDA $BABA $BA $XOM $FB $TSLA $SQ $MU $INTC $CRM $PYPL $TWTR $SNAP
1256,0.125,$PYPL is in Bullish Doji Sandwich winning 63.64% in the past. https://goo.gl/bPKeq7
